State,District,ConstituencyEN,ElectionType,CandidateName,Party,BallotVotes,Election,AdvanceBallotVotes,Gender,ConstituencyMM
Tanintharyi Region,,Tanintharyi Region 7,Amyotha,ဦးဝင်းရှိန်,,9436,2015,1519,M,တနင်္သာရီတိုင်းဒေသကြီး ၇
Tanintharyi Region,,Tanintharyi Region 12,Amyotha,ဦးတိုးဝင်း,,9438,2015,2559,M,တနင်္သာရီတိုင်းဒေသကြီး ၁၂
Tanintharyi Region,,Tanintharyi Region 8,Amyotha,ဦးခင်မောင်ဋ္ဌေး,,9856,2015,420,M,တနင်္သာရီတိုင်းဒေသကြီး ၈
Tanintharyi Region,,Tanintharyi Region 6,Amyotha,ဦးမိုးမြင့်,,10284,2015,909,M,တနင်္သာရီတိုင်းဒေသကြီး ၆
Tanintharyi Region,,Tanintharyi Region 1,Amyotha,ဒေါ်မြမြစိမ်း,,10361,2015,1862,F,တနင်္သာရီတိုင်းဒေသကြီး ၁
Tanintharyi Region,,Tanintharyi Region 3,Amyotha,ဦးအောင်ဝင်း,,11079,2015,1295,M,တနင်္သာရီတိုင်းဒေသကြီး ၃
Tanintharyi Region,,Tanintharyi Region 9,Amyotha,ဦးထင်အောင်ကျော်,,12962,2015,2443,M,တနင်္သာရီတိုင်းဒေသကြီး ၉
Tanintharyi Region,,Tanintharyi Region 12,Amyotha,ဦးခင်မျိုးဝင်း,,17815,2015,447,M,တနင်္သာရီတိုင်းဒေသကြီး ၁၂
Tanintharyi Region,,Tanintharyi Region 7,Amyotha,ဦးဇော်ဟိန်း,,21524,2015,793,M,တနင်္သာရီတိုင်းဒေသကြီး ၇
Tanintharyi Region,,Tanintharyi Region 8,Amyotha,ဦးဥက္ကာမင်း,,23247,2015,524,M,တနင်္သာရီတိုင်းဒေသကြီး ၈
Tanintharyi Region,,Tanintharyi Region 11,Amyotha,ဒေါက်တာခင်မောင်ဝင်း,,27333,2015,931,M,တနင်္သာရီတိုင်းဒေသကြီး ၁၁
Tanintharyi Region,,Tanintharyi Region 4,Amyotha,ဦးဟန်ဝင်းသိန်း,,29939,2015,1432,M,တနင်္သာရီတိုင်းဒေသကြီး ၄
Tanintharyi Region,,Tanintharyi Region 10,Amyotha,ဦးစိုးသိန်း(ခ)ဦးမောင်စိုး,,30602,2015,1481,M,တနင်္သာရီတိုင်းဒေသကြီး ၁၀
Tanintharyi Region,,Tanintharyi Region 3,Amyotha,ဦးထွန်းလင်း,,32934,2015,1332,M,တနင်္သာရီတိုင်းဒေသကြီး ၃
Tanintharyi Region,,Tanintharyi Region 9,Amyotha,ဦးကင်းရှိန်,,35257,2015,2014,M,တနင်္သာရီတိုင်းဒေသကြီး ၉
Tanintharyi Region,,Tanintharyi Region 6,Amyotha,ဦးတင်ဝေ,,39493,2015,1013,M,တနင်္သာရီတိုင်းဒေသကြီး ၆
Tanintharyi Region,,Tanintharyi Region 2,Amyotha,ဦးသက်နိုင်စိုး,,41847,2015,2260,M,တနင်္သာရီတိုင်းဒေသကြီး ၂
Tanintharyi Region,,Tanintharyi Region 1,Amyotha,ဦးအောင်ဝင်း,,42836,2015,1850,M,တနင်္သာရီတိုင်းဒေသကြီး ၁
Tanintharyi Region,,Tanintharyi Region 5,Amyotha,ဒေါက်တာလင်းဝေဖြိုးလတ်,,44438,2015,1982,M,တနင်္သာရီတိုင်းဒေသကြီး ၅
Yangon Region,,Yangon Region 11,Amyotha,ဦးထွန်းအောင်ကျော်,,194,2015,12,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 11,Amyotha,ဒေါ်မာလာ,,285,2015,7,F,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 11,Amyotha,ဒေါ်ခိုင်ဝင်းမြင့်,,616,2015,19,F,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 6,Amyotha,ဦးသန့်ဇော်,,665,2015,46,M,ရန်ကုန်တိုင်းဒေသကြီး ၆
Yangon Region,,Yangon Region 4,Amyotha,ဦးဇော်ဝင်း,,694,2015,47,M,ရန်ကုန်တိုင်းဒေသကြီး ၄
Yangon Region,,Yangon Region 11,Amyotha,ဦးကျော်စိန်,,709,2015,46,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 3,Amyotha,ဦးဖုန်းမြင့်အောင်,,1110,2015,99,M,ရန်ကုန်တိုင်းဒေသကြီး ၃
Yangon Region,,Yangon Region 6,Amyotha,ဦးတင်စိန်,,1124,2015,114,M,ရန်ကုန်တိုင်းဒေသကြီး ၆
Yangon Region,,Yangon Region 5,Amyotha,ဒေါ်မျိုးပပလင်း,,1125,2015,145,F,ရန်ကုန်တိုင်းဒေသကြီး ၅
Yangon Region,,Yangon Region 11,Amyotha,ဦးအောင်စိုးမင်း,,1179,2015,18,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 9,Amyotha,ဦးဆန်းထွန်း,,1313,2015,90,M,ရန်ကုန်တိုင်းဒေသကြီး ၉
Yangon Region,,Yangon Region 10,Amyotha,ဦးအေးနိုင်,,1447,2015,64,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၀
Yangon Region,,Yangon Region 5,Amyotha,ဦးဝင်းသိန်းဟန်,,1482,2015,204,M,ရန်ကုန်တိုင်းဒေသကြီး ၅
Yangon Region,,Yangon Region 4,Amyotha,ဒေါက်တာအမောင်,,1624,2015,110,M,ရန်ကုန်တိုင်းဒေသကြီး ၄
Yangon Region,,Yangon Region 5,Amyotha,ဦးတင်အောင်,,1875,2015,191,M,ရန်ကုန်တိုင်းဒေသကြီး ၅
Yangon Region,,Yangon Region 10,Amyotha,ဦးမန်းဖိုးစော,,1954,2015,132,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၀
Yangon Region,,Yangon Region 11,Amyotha,ဒေါ်သော်တာဆိုင်,,2022,2015,62,F,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 2,Amyotha,ဦးရဲမင်းသိန်း(ခ)ရသ,,2113,2015,206,M,ရန်ကုန်တိုင်းဒေသကြီး ၂
Yangon Region,,Yangon Region 4,Amyotha,ဦးမြင့်သိန်း,,2128,2015,170,M,ရန်ကုန်တိုင်းဒေသကြီး ၄
Yangon Region,,Yangon Region 3,Amyotha,ဦးကျော်မြတ်ဦး,,2187,2015,233,M,ရန်ကုန်တိုင်းဒေသကြီး ၃
Yangon Region,,Yangon Region 3,Amyotha,ဦးအောင်ဇော်ဝင်း,,2197,2015,115,M,ရန်ကုန်တိုင်းဒေသကြီး ၃
Yangon Region,,Yangon Region 11,Amyotha,ဦးထွန်းထွန်းလှိုင်,,2205,2015,34,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 11,Amyotha,ဦးမျိုးသန့်,,2310,2015,76,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 2,Amyotha,ဦးထွန်းထွန်း,,2354,2015,102,M,ရန်ကုန်တိုင်းဒေသကြီး ၂
Yangon Region,,Yangon Region 8,Amyotha,ဦးဇေယျာမင်း,,2359,2015,80,M,ရန်ကုန်တိုင်းဒေသကြီး ၈
Yangon Region,,Yangon Region 11,Amyotha,ဦးကောင်းမြင့်ထွဋ်,,2545,2015,77,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 8,Amyotha,ဦးမြသိန်း,,2570,2015,212,M,ရန်ကုန်တိုင်းဒေသကြီး ၈
Yangon Region,,Yangon Region 11,Amyotha,ဦးသန်းနိုင်,,2951,2015,105,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 4,Amyotha,ဦးသန်းထွန်း,,3310,2015,144,M,ရန်ကုန်တိုင်းဒေသကြီး ၄
Yangon Region,,Yangon Region 2,Amyotha,ဦးလေးစိုး,,3431,2015,209,M,ရန်ကုန်တိုင်းဒေသကြီး ၂
Yangon Region,,Yangon Region 12,Amyotha,ဦးဦးအောင်သန်း,,3616,2015,168,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၂
Yangon Region,,Yangon Region 6,Amyotha,ဒေါက်တာတင်ရွှေ,,4276,2015,328,M,ရန်ကုန်တိုင်းဒေသကြီး ၆
Yangon Region,,Yangon Region 9,Amyotha,ဦးသက်ထွန်း,,4488,2015,102,M,ရန်ကုန်တိုင်းဒေသကြီး ၉
Yangon Region,,Yangon Region 7,Amyotha,ဦးကျော်မိုးနိုင်,,4496,2015,186,M,ရန်ကုန်တိုင်းဒေသကြီး ၇
Yangon Region,,Yangon Region 1,Amyotha,ဦးလင်းအောင်,,4580,2015,245,M,ရန်ကုန်တိုင်းဒေသကြီး ၁
Yangon Region,,Yangon Region 10,Amyotha,ဒေါ်တင်တင်စိန်,,4716,2015,261,F,ရန်ကုန်တိုင်းဒေသကြီး ၁၀
Yangon Region,,Yangon Region 3,Amyotha,ဦးကျော်,,4899,2015,301,M,ရန်ကုန်တိုင်းဒေသကြီး ၃
Yangon Region,,Yangon Region 11,Amyotha,ဦးသန်းဇော်,,5119,2015,229,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 12,Amyotha,ဦးညွန့်လှိုင်,,5266,2015,268,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၂
Yangon Region,,Yangon Region 11,Amyotha,ဒေါ်ခင်လှမြိုင်(ခ)ဒေါ်ခင်သန်းရင်,,5370,2015,95,F,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 9,Amyotha,ဦးစောဂျက်ကော့ထူး,,5596,2015,248,M,ရန်ကုန်တိုင်းဒေသကြီး ၉
Yangon Region,,Yangon Region 8,Amyotha,ဦးအေးကို,,6926,2015,172,M,ရန်ကုန်တိုင်းဒေသကြီး ၈
Yangon Region,,Yangon Region 1,Amyotha,ဦးမြင့်သိန်း,,7125,2015,295,M,ရန်ကုန်တိုင်းဒေသကြီး ၁
Yangon Region,,Yangon Region 12,Amyotha,ဒေါ်ခင်ညွန့်သန်း,,7378,2015,675,F,ရန်ကုန်တိုင်းဒေသကြီး ၁၂
Yangon Region,,Yangon Region 9,Amyotha,ဦးဇော်ဦး,,8387,2015,265,M,ရန်ကုန်တိုင်းဒေသကြီး ၉
Yangon Region,,Yangon Region 7,Amyotha,ဒေါ်လဲ့လဲ့ထွန်း,,11379,2015,450,F,ရန်ကုန်တိုင်းဒေသကြီး ၇
Yangon Region,,Yangon Region 11,Amyotha,ဦးတင်ယု,,19656,2015,1564,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 6,Amyotha,ဒေါ်သင်းသင်းမိုး,,22291,2015,2820,F,ရန်ကုန်တိုင်းဒေသကြီး ၆
Yangon Region,,Yangon Region 2,Amyotha,ဦးဝဏ္ဏမျိုး,,27021,2015,2125,M,ရန်ကုန်တိုင်းဒေသကြီး ၂
Yangon Region,,Yangon Region 5,Amyotha,ဦးမြင့်အောင်,,30108,2015,4711,M,ရန်ကုန်တိုင်းဒေသကြီး ၅
Yangon Region,,Yangon Region 4,Amyotha,ဦးလှထွန်းဦး,,30683,2015,4102,M,ရန်ကုန်တိုင်းဒေသကြီး ၄
Yangon Region,,Yangon Region 3,Amyotha,မလိခဦးလှချစ်,,30999,2015,3931,M,ရန်ကုန်တိုင်းဒေသကြီး ၃
Yangon Region,,Yangon Region 1,Amyotha,ဒေါ်အေးအေးမြင့်,,47698,2015,4339,F,ရန်ကုန်တိုင်းဒေသကြီး ၁
Yangon Region,,Yangon Region 10,Amyotha,ဦးနု,,60095,2015,7059,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၀
Yangon Region,,Yangon Region 12,Amyotha,ဦးဆွေအောင်,,77990,2015,10501,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၂
Yangon Region,,Yangon Region 9,Amyotha,ဦးရန်နိုင်ဦး,,88152,2015,9376,M,ရန်ကုန်တိုင်းဒေသကြီး ၉
Yangon Region,,Yangon Region 8,Amyotha,ဒေါက်တာခင်ရွှေ,,91598,2015,5675,M,ရန်ကုန်တိုင်းဒေသကြီး ၈
Yangon Region,,Yangon Region 11,Amyotha,ဦးအေးဗိုလ်,,114715,2015,2992,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၁
Yangon Region,,Yangon Region 2,Amyotha,ဦးဌေးဦး,,121518,2015,2997,M,ရန်ကုန်တိုင်းဒေသကြီး ၂
Yangon Region,,Yangon Region 7,Amyotha,ဦးမြညိမ်း,,124166,2015,8729,M,ရန်ကုန်တိုင်းဒေသကြီး ၇
Yangon Region,,Yangon Region 12,Amyotha,ဦးကျော်နိုင်,,145828,2015,7983,M,ရန်ကုန်တိုင်းဒေသကြီး ၁၂
Yangon Region,,Yangon Region 10,Amyotha,ဒေါ်နော်လှလှစိုး,,165418,2015,6877,F,ရန်ကုန်တိုင်းဒေသကြီး ၁၀
Yangon Region,,Yangon Region 5,Amyotha,ဦးဘမျိုးသိန်း,,168229,2015,10672,M,ရန်ကုန်တိုင်းဒေသကြီး ၅
Yangon Region,,Yangon Region 6,Amyotha,ဒေါက်တာအောင်သူ,,172190,2015,9920,M,ရန်ကုန်တိုင်းဒေသကြီး ၆
Yangon Region,,Yangon Region 4,Amyotha,ဦးသန်းစိုး(ခ)သန်းစိုး(ဘောဂဗေဒ),,182110,2015,9758,M,ရန်ကုန်တိုင်းဒေသကြီး ၄
Yangon Region,,Yangon Region 9,Amyotha,ဦးဖေချစ်,,200834,2015,5876,M,ရန်ကုန်တိုင်းဒေသကြီး ၉
Yangon Region,,Yangon Region 7,Amyotha,ဦးရဲမြင့်စိုး,,218195,2015,8509,M,ရန်ကုန်တိုင်းဒေသကြီး ၇
Yangon Region,,Yangon Region 8,Amyotha,ဦးကျော်ထွေး,,224899,2015,6863,M,ရန်ကုန်တိုင်းဒေသကြီး ၈
Yangon Region,,Yangon Region 1,Amyotha,ဒေါက်တာဌေးကြွယ်,,226649,2015,10382,M,ရန်ကုန်တိုင်းဒေသကြီး ၁
Yangon Region,,Yangon Region 3,Amyotha,ဒေါက်တာမြတ်ဉာဏစိုး,,227060,2015,13478,M,ရန်ကုန်တိုင်းဒေသကြီး ၃
